0.003869	0.297
0.003874	0.298
0.003882	0.298
0.003887	0.299
0.003895	0.299
0.0039	0.3
0.003908	0.3
0.003913	0.301
0.003921	0.301
0.003926	0.302
0.003934	0.302
0.003939	0.303
0.003947	0.303
0.003952	0.304
0.00396	0.304
0.003965	0.305
0.003973	0.305
0.003978	0.306
0.003986	0.306
0.003991	0.307
0.003999	0.307
0.004004	0.308
0.004012	0.308
0.004017	0.309
0.004025	0.309
0.00403	0.31
0.004038	0.31
0.004043	0.311
0.004051	0.311
0.004056	0.312
0.004064	0.312
0.004069	0.313
0.004077	0.313
0.004082	0.314
0.00409	0.314
0.004095	0.315
0.004103	0.315
0.004108	0.316
0.004116	0.316
0.004121	0.317
0.004129	0.317
0.004134	0.318
0.004142	0.318
0.004147	0.319
0.004155	0.319
0.00416	0.32
0.004168	0.32
0.004173	0.321
0.004181	0.321
0.004186	0.322
0.004194	0.322
0.004199	0.323
0.004207	0.323
0.004212	0.324
0.00422	0.324
0.004225	0.325
0.004233	0.325
0.004238	0.326
0.004246	0.326
0.004251	0.327
0.004259	0.327
0.004264	0.328
0.004272	0.328
0.004277	0.329
0.004285	0.329
0.00429	0.33
0.004298	0.33
0.004303	0.331
0.004311	0.331
0.004316	0.332
0.004324	0.332
0.004329	0.333
0.004337	0.333
0.004342	0.334
0.00435	0.334
0.004355	0.335
0.004363	0.335
0.004368	0.336
0.004376	0.336
0.004381	0.337
0.004389	0.337
0.004394	0.338
0.004402	0.338
0.004407	0.339
0.004415	0.339
0.00442	0.34
0.004428	0.34
0.004433	0.341
0.004441	0.341
0.004446	0.342
0.004454	0.342
0.004459	0.343
0.004467	0.343
0.004472	0.344
0.00448	0.344
0.004485	0.345
0.004493	0.345
0.004498	0.346
0.004506	0.346
0.004511	0.347
0.004519	0.347
0.004524	0.348
0.004532	0.348
0.004537	0.349
0.004545	0.349
0.00455	0.35
0.004558	0.35
0.004563	0.351
0.004571	0.351
0.004576	0.352
0.004584	0.352
0.004589	0.353
0.004597	0.353
0.004602	0.354
0.00461	0.354
0.004615	0.355
0.004623	0.355
0.004628	0.356
0.004636	0.356
0.004641	0.357
0.004649	0.357
0.004654	0.358
0.004662	0.358
0.004667	0.359
0.004675	0.359
0.00468	0.36
0.004688	0.36
0.004693	0.361
0.004701	0.361
0.004706	0.362
0.004714	0.362
0.004719	0.363
0.004727	0.363
0.004732	0.364
0.00474	0.364
0.004745	0.365
0.004753	0.365
0.004758	0.366
0.004766	0.366
0.004771	0.367
0.004779	0.367
0.004784	0.368
0.004792	0.368
0.004797	0.369
0.004805	0.369
0.00481	0.37
0.004818	0.37
0.004823	0.371
0.004831	0.371
0.004836	0.372
0.004844	0.372
0.004849	0.373
0.004857	0.373
0.004862	0.374
0.00487	0.374
0.004875	0.375
0.004883	0.375
0.004888	0.376
0.004896	0.376
0.004901	0.377
0.004909	0.377
0.004914	0.378
0.004922	0.378
0.004927	0.379
0.004935	0.379
0.00494	0.38
0.004948	0.38
0.004953	0.381
0.004961	0.381
0.004966	0.382
0.004974	0.382
0.004979	0.383
0.004987	0.383
0.004992	0.384
0.005	0.384
0.005005	0.385
0.005013	0.385
0.005018	0.386
0.005026	0.386
0.005031	0.387
0.005039	0.387
0.005044	0.388
0.005052	0.388
0.005057	0.389
0.005065	0.389
0.00507	0.39
0.005078	0.39
0.005083	0.391
0.005091	0.391
0.005096	0.392
0.005104	0.392
0.005109	0.393
0.005117	0.393
0.005122	0.394
0.00513	0.394
0.005135	0.395
0.005143	0.395
0.005148	0.396
0.005156	0.396
0.005161	0.397
0.005169	0.397
0.005174	0.398
0.005182	0.398
0.005187	0.399
0.005195	0.399
0.0052	0.4
0.005208	0.4
0.005213	0.401
0.005221	0.401
0.005226	0.402
0.005234	0.402
0.005239	0.403
0.005247	0.403
0.005252	0.404
0.00526	0.404
0.005265	0.405
0.005273	0.405
0.005278	0.406
0.005286	0.406
0.005291	0.407
0.005299	0.407
0.005304	0.408
0.005312	0.408
0.005317	0.409
0.005325	0.409
0.00533	0.41
0.005338	0.41
0.005343	0.411
0.005351	0.411
0.005356	0.412
0.005364	0.412
0.005369	0.413
0.005377	0.413
0.005382	0.414
0.00539	0.414
0.005395	0.415
0.005403	0.415
0.005408	0.416
0.005416	0.416
0.005421	0.417
0.005429	0.417
0.005434	0.418
0.005442	0.418
0.005447	0.419
0.005455	0.419
0.00546	0.42
0.005468	0.42
0.005473	0.421
0.005481	0.421
0.005486	0.422
0.005494	0.422
0.005499	0.423
0.005507	0.423
0.005512	0.424
0.00552	0.424
0.005525	0.425
0.005533	0.425
0.005538	0.426
0.005546	0.426
0.005551	0.427
0.005559	0.427
0.005564	0.428
0.005572	0.428
0.005577	0.429
0.005585	0.429
0.00559	0.43
0.005598	0.43
0.005603	0.431
0.005611	0.431
0.005616	0.432
0.005624	0.432
0.005629	0.433
0.005637	0.433
0.005642	0.434
0.00565	0.434
0.005655	0.435
0.005663	0.435
0.005668	0.436
0.005676	0.436
0.005681	0.437
0.005689	0.437
0.005694	0.438
0.005702	0.438
0.005707	0.439
0.005715	0.439
0.00572	0.44
0.005728	0.44
0.005733	0.441
0.005741	0.441
0.005746	0.442
0.005754	0.442
0.005759	0.443
0.005767	0.443
0.005772	0.444
0.00578	0.444
0.005785	0.445
0.005793	0.445
0.005798	0.446
0.005806	0.446
0.005811	0.447
0.005819	0.447
0.005824	0.448
0.005832	0.448
0.005837	0.449
0.005845	0.449
0.00585	0.45
0.005858	0.45
0.005863	0.451
0.005871	0.451
0.005876	0.452
0.005884	0.452
0.005889	0.453
0.005897	0.453
0.005902	0.454
0.00591	0.454
0.005915	0.455
0.005923	0.455
0.005928	0.456
0.005936	0.456
0.005941	0.457
0.005949	0.457
0.005954	0.458
0.005962	0.458
0.005967	0.459
0.005975	0.459
0.00598	0.46
0.005988	0.46
0.005993	0.461
0.006001	0.461
0.006006	0.462
0.006014	0.462
0.006019	0.463
0.006027	0.463
0.006032	0.464
0.00604	0.464
0.006045	0.465
0.006053	0.465
0.006058	0.466
0.006066	0.466
0.006071	0.467
0.006079	0.467
0.006084	0.468
0.006092	0.468
0.006097	0.469
0.006105	0.469
0.00611	0.47
0.006118	0.47
0.006123	0.471
0.006131	0.471
0.006136	0.472
0.006144	0.472
0.006149	0.473
0.006157	0.473
0.006162	0.474
0.00617	0.474
0.006175	0.475
0.006183	0.475
0.006188	0.476
0.006196	0.476
0.006201	0.477
0.006209	0.477
0.006214	0.478
0.006222	0.478
0.006227	0.479
0.006235	0.479
0.00624	0.48
0.006248	0.48
0.006253	0.481
0.006261	0.481
0.006266	0.482
0.006274	0.482
0.006279	0.483
0.006287	0.483
0.006292	0.484
0.0063	0.484
0.006305	0.485
0.006313	0.485
0.006318	0.486
0.006326	0.486
0.006331	0.487
0.006339	0.487
0.006344	0.488
0.006352	0.488
0.006357	0.489
0.006365	0.489
0.00637	0.49
0.006378	0.49
0.006383	0.491
0.006391	0.491
0.006396	0.492
0.006404	0.492
0.006409	0.493
0.006417	0.493
0.006422	0.494
0.00643	0.494
0.006435	0.495
0.006443	0.495
0.006448	0.496
0.006456	0.496
0.006461	0.497
0.006469	0.497
0.006474	0.498
0.006482	0.498
0.006487	0.499
0.006495	0.499
0.0065	0.5
0.006508	0.5
0.006513	0.501
0.006521	0.501
0.006526	0.502
0.006534	0.502
0.006539	0.503
0.006547	0.503
0.006552	0.504
0.00656	0.504
0.006565	0.505
0.006573	0.505
0.006578	0.506
0.006586	0.506
0.006591	0.507
0.006599	0.507
0.006604	0.508
0.006612	0.508
0.006617	0.509
0.006625	0.509
0.00663	0.51
0.006638	0.51
0.006643	0.511
0.006651	0.511
0.006656	0.512
0.006664	0.512
0.006669	0.513
0.006677	0.513
0.006682	0.514
0.00669	0.514
0.006695	0.515
0.006703	0.515
0.006708	0.516
0.006716	0.516
0.006721	0.517
0.006729	0.517
0.006734	0.518
0.006742	0.518
0.006747	0.519
0.006755	0.519
0.00676	0.52
0.006768	0.52
0.006773	0.521
0.006781	0.521
0.006786	0.522
0.006794	0.522
0.006799	0.523
0.006807	0.523
0.006812	0.524
0.00682	0.524
0.006825	0.525
0.006833	0.525
0.006838	0.526
0.006846	0.526
0.006851	0.527
0.006859	0.527
0.006864	0.528
0.006872	0.528
0.006877	0.529
0.006885	0.529
0.00689	0.53
0.006898	0.53
0.006903	0.531
0.006911	0.531
0.006916	0.532
0.006924	0.532
0.006929	0.533
0.006937	0.533
0.006942	0.534
0.00695	0.534
0.006955	0.535
0.006963	0.535
0.006968	0.536
0.006976	0.536
0.006981	0.537
0.006989	0.537
0.006994	0.538
0.007002	0.538
0.007007	0.539
0.007015	0.539
0.00701999999999999	0.54
0.007028	0.54
0.00703299999999999	0.541
0.007041	0.541
0.00704599999999999	0.542
0.007054	0.542
0.00705899999999999	0.543
0.007067	0.543
0.00707199999999999	0.544
0.00708	0.544
0.00708499999999999	0.545
0.007093	0.545
0.00709799999999999	0.546
0.007106	0.546
0.00711099999999999	0.547
0.007119	0.547
0.00712399999999999	0.548
0.007132	0.548
0.00713699999999999	0.549
0.007145	0.549
0.00714999999999999	0.55
0.007158	0.55
0.00716299999999999	0.551
0.007171	0.551
0.00717599999999999	0.552
0.007184	0.552
0.00718899999999999	0.553
0.007197	0.553
0.00720199999999999	0.554
0.00721	0.554
0.00721499999999999	0.555
0.007223	0.555
0.00722799999999999	0.556
0.007236	0.556
0.00724099999999999	0.557
0.007249	0.557
0.00725399999999999	0.558
0.007262	0.558
0.00726699999999999	0.559
0.007275	0.559
0.00727999999999999	0.56
0.007288	0.56
0.00729299999999999	0.561
0.00730099999999999	0.561
0.00730599999999999	0.562
0.00731399999999999	0.562
0.00731899999999999	0.563
0.00732699999999999	0.563
0.00733199999999999	0.564
0.00733999999999999	0.564
0.00734499999999999	0.565
0.00735299999999999	0.565
0.00735799999999999	0.566
0.00736599999999999	0.566
0.00737099999999999	0.567
0.00737899999999999	0.567
0.00738399999999999	0.568
0.00739199999999999	0.568
0.00739699999999999	0.569
0.00740499999999999	0.569
0.00740999999999999	0.57
0.00741799999999999	0.57
0.00742299999999999	0.571
0.00743099999999999	0.571
0.00743599999999999	0.572
0.00744399999999999	0.572
0.00744899999999999	0.573
0.00745699999999999	0.573
0.00746199999999999	0.574
0.00746999999999999	0.574
0.00747499999999999	0.575
0.00748299999999999	0.575
0.00748799999999999	0.576
0.00749599999999999	0.576
0.00750099999999999	0.577
0.00750899999999999	0.577
0.00751399999999999	0.578
0.00752199999999999	0.578
0.00752699999999999	0.579
0.00753499999999999	0.579
0.00753999999999999	0.58
0.00754799999999999	0.58
0.00755299999999999	0.581
0.00756099999999999	0.581
0.00756599999999999	0.582
0.00757399999999999	0.582
0.00757899999999999	0.583
0.00758699999999999	0.583
0.00759199999999999	0.584
0.00759999999999999	0.584
0.00760499999999999	0.585
0.00761299999999999	0.585
0.00761799999999999	0.586
0.00762599999999999	0.586
0.00763099999999999	0.587
0.00763899999999999	0.587
0.00764399999999999	0.588
0.00765199999999999	0.588
0.00765699999999999	0.589
0.00766499999999999	0.589
0.00766999999999999	0.59
0.00767799999999999	0.59
0.00768299999999999	0.591
0.00769099999999999	0.591
0.00769599999999999	0.592
0.00770399999999999	0.592
0.00770899999999999	0.593
0.00771699999999999	0.593
0.00772199999999999	0.594
0.00772999999999999	0.594
0.00773499999999999	0.595
0.00774299999999999	0.595
0.00774799999999999	0.596
0.00775599999999999	0.596
0.00776099999999999	0.597
0.00776899999999999	0.597
0.00777399999999999	0.598
0.00778199999999999	0.598
0.00778699999999999	0.599
0.00779499999999999	0.599
0.00779999999999999	0.6
0.00780799999999999	0.6
0.007813	0.601
0.00782099999999999	0.601
0.00782599999999999	0.602
0.00783399999999999	0.602
0.00783899999999999	0.603
0.00784699999999999	0.603
0.00785199999999999	0.604
0.00785999999999999	0.604
0.00786499999999999	0.605
0.00787299999999999	0.605
0.00787799999999999	0.606
0.00788599999999999	0.606
0.00789099999999999	0.607
0.00789899999999999	0.607
0.00790399999999999	0.608
0.00791199999999999	0.608
0.00791699999999999	0.609
0.00792499999999999	0.609
0.00792999999999999	0.61
0.00793799999999999	0.61
0.00794299999999999	0.611
0.00795099999999999	0.611
0.00795599999999999	0.612
0.00796399999999998	0.612
0.00796899999999998	0.613
0.00797699999999998	0.613
0.00798199999999998	0.614
0.00798999999999998	0.614
0.00799499999999998	0.615
0.00800299999999998	0.615
0.00800799999999998	0.616
0.00801599999999998	0.616
0.00802099999999998	0.617
0.00802899999999998	0.617
0.00803399999999998	0.618
0.00804199999999998	0.618
0.00804699999999998	0.619
0.00805499999999998	0.619
0.00805999999999998	0.62
0.00806799999999998	0.62
0.00807299999999998	0.621
0.00808099999999998	0.621
0.00808599999999998	0.622
0.00809399999999998	0.622
0.00809899999999998	0.623
0.00810699999999998	0.623
0.00811199999999998	0.624
0.00811999999999997	0.624
0.00812499999999997	0.625
0.00813299999999997	0.625
0.00813799999999997	0.626
0.00814599999999997	0.626
0.00815099999999997	0.627
0.00815899999999997	0.627
0.00816399999999997	0.628
0.00817199999999997	0.628
0.00817699999999997	0.629
0.00818499999999997	0.629
0.00818999999999997	0.63
0.00819799999999997	0.63
0.00820299999999997	0.631
0.00821099999999997	0.631
0.00821599999999997	0.632
0.00822399999999997	0.632
0.00822899999999997	0.633
0.00823699999999997	0.633
0.00824199999999997	0.634
0.00824999999999997	0.634
0.00825499999999997	0.635
0.00826299999999996	0.635
0.00826799999999996	0.636
0.00827599999999996	0.636
0.00828099999999996	0.637
0.00828899999999996	0.637
0.00829399999999996	0.638
0.00830199999999996	0.638
0.00830699999999996	0.639
0.00831499999999996	0.639
0.00831999999999996	0.64
0.00832799999999996	0.64
0.00833299999999996	0.641
0.00834099999999996	0.641
0.00834599999999996	0.642
0.00835399999999996	0.642
0.00835899999999996	0.643
0.00836699999999996	0.643
0.00837199999999996	0.644
0.00837999999999996	0.644
0.00838499999999996	0.645
0.00839299999999996	0.645
0.00839799999999996	0.646
0.00840599999999996	0.646
0.00841099999999995	0.647
0.00841899999999995	0.647
0.00842399999999995	0.648
0.00843199999999995	0.648
0.00843699999999995	0.649
0.00844499999999995	0.649
0.00844999999999995	0.65
0.00845799999999995	0.65
0.00846299999999995	0.651
0.00847099999999995	0.651
0.00847599999999995	0.652
0.00848399999999995	0.652
0.00848899999999995	0.653
0.00849699999999995	0.653
0.00850199999999995	0.654
0.00850999999999995	0.654
0.00851499999999995	0.655
0.00852299999999995	0.655
0.00852799999999995	0.656
0.00853599999999995	0.656
0.00854099999999995	0.657
0.00854899999999995	0.657
0.00855399999999995	0.658
0.00856199999999994	0.658
0.00856699999999994	0.659
0.00857499999999994	0.659
0.00857999999999994	0.66
0.00858799999999994	0.66
0.00859299999999994	0.661
0.00860099999999994	0.661
0.00860599999999994	0.662
0.00861399999999994	0.662
0.00861899999999994	0.663
0.00862699999999994	0.663
0.00863199999999994	0.664
0.00863999999999994	0.664
0.00864499999999994	0.665
0.00865299999999994	0.665
0.00865799999999994	0.666
0.00866599999999994	0.666
0.00867099999999994	0.667
0.00867899999999994	0.667
0.00868399999999994	0.668
0.00869199999999994	0.668
0.00869699999999994	0.669
0.00870499999999994	0.669
0.00870999999999993	0.67
0.00871799999999993	0.67
0.00872299999999993	0.671
0.00873099999999993	0.671
0.00873599999999993	0.672
0.00874399999999993	0.672
0.00874899999999993	0.673
0.00875699999999993	0.673
0.00876199999999993	0.674
0.00876999999999993	0.674
0.00877499999999993	0.675
0.00878299999999993	0.675
0.00878799999999993	0.676
0.00879599999999993	0.676
0.00880099999999993	0.677
0.00880899999999993	0.677
0.00881399999999993	0.678
0.00882199999999993	0.678
0.00882699999999993	0.679
0.00883499999999993	0.679
0.00883999999999993	0.68
0.00884799999999993	0.68
0.00885299999999993	0.681
0.00886099999999992	0.681
0.00886599999999992	0.682
0.00887399999999992	0.682
0.00887899999999992	0.683
0.00888699999999992	0.683
0.00889199999999992	0.684
0.00889999999999992	0.684
0.00890499999999992	0.685
0.00891299999999992	0.685
0.00891799999999992	0.686
0.00892599999999992	0.686
0.00893099999999992	0.687
0.00893899999999992	0.687
0.00894399999999992	0.688
0.00895199999999992	0.688
0.00895699999999992	0.689
0.00896499999999992	0.689
0.00896999999999992	0.69
0.00897799999999992	0.69
0.00898299999999992	0.691
0.00899099999999992	0.691
0.00899599999999992	0.692
0.00900399999999991	0.692
0.00900899999999991	0.693
0.00901699999999991	0.693
0.00902199999999991	0.694
0.00902999999999991	0.694
0.00903499999999991	0.695
0.00904299999999991	0.695
0.00904799999999991	0.696
0.00905599999999991	0.696
0.00906099999999991	0.697
0.00906899999999991	0.697
0.00907399999999991	0.698
0.00908199999999991	0.698
0.00908699999999991	0.699
0.00909499999999991	0.699
0.00909999999999991	0.7
0.00910799999999991	0.7
0.00911299999999991	0.701
0.00912099999999991	0.701
0.00912599999999991	0.702
0.00913399999999991	0.702
0.00913899999999991	0.703
0.00914699999999991	0.703
0.00915199999999991	0.704
0.0091599999999999	0.704
0.0091649999999999	0.705
0.0091729999999999	0.705
0.0091779999999999	0.706
0.0091859999999999	0.706
